Conversation ID,Profile,Duration (s),Status,Questions
chat_20251007_001202_batch_38,ppd_possible,52.72,completed,10
chat_20251007_001255_batch_39,ppd_urgent,50.88,completed,10
chat_20251007_001346_batch_40,ppd_possible,51.06,completed,10
chat_20251007_001437_batch_41,ppd_high,53.06,completed,10
chat_20251007_001530_batch_42,ppd_urgent,51.29,completed,10
chat_20251007_001621_batch_43,ppd_possible,50.33,completed,10
chat_20251007_001712_batch_44,ppd_urgent,50.84,completed,10
chat_20251007_001802_batch_45,ppd_probable,52.87,completed,10
chat_20251007_001855_batch_46,ppd_high,51.61,completed,10
chat_20251007_001947_batch_47,ppd_low,52.15,completed,10
chat_20251007_002039_batch_48,ppd_high,52.40,completed,10
chat_20251007_002132_batch_49,ppd_possible,54.73,completed,10
chat_20251007_002226_batch_50,ppd_urgent,62.21,completed,10
chat_20251007_002328_batch_51,ppd_possible,54.48,completed,10
chat_20251007_002423_batch_52,ppd_low,52.85,completed,10
chat_20251007_002516_batch_53,ppd_high,54.30,completed,10
chat_20251007_002610_batch_54,ppd_possible,70.42,completed,10
chat_20251007_002721_batch_55,ppd_possible,51.77,completed,10
chat_20251007_002812_batch_56,ppd_low,50.55,completed,10
chat_20251007_002903_batch_57,ppd_probable,51.83,completed,10
chat_20251007_002955_batch_58,ppd_probable,86.60,completed,10
chat_20251007_003121_batch_59,ppd_possible,112.43,completed,10
chat_20251007_003314_batch_60,ppd_low,102.07,completed,10
chat_20251007_003456_batch_61,ppd_urgent,68.48,completed,10
chat_20251007_003604_batch_62,ppd_possible,96.99,completed,10
chat_20251007_003741_batch_63,ppd_low,64.88,completed,10
chat_20251007_003846_batch_64,ppd_possible,111.86,completed,10
chat_20251007_004038_batch_65,ppd_possible,102.11,completed,10
chat_20251007_004220_batch_66,ppd_low,78.73,completed,10
chat_20251007_004339_batch_67,ppd_urgent,54.41,completed,10
chat_20251007_004433_batch_68,ppd_urgent,91.76,completed,10
chat_20251007_004605_batch_69,ppd_low,102.85,completed,10
chat_20251007_004748_batch_70,ppd_urgent,116.37,completed,10
chat_20251007_004944_batch_71,ppd_probable,115.19,completed,10
chat_20251007_005140_batch_72,ppd_high,103.37,completed,10
chat_20251007_005323_batch_73,ppd_low,112.03,completed,10
chat_20251007_005515_batch_74,ppd_low,103.20,completed,10
chat_20251007_005658_batch_75,ppd_high,111.33,completed,10
chat_20251007_005850_batch_76,ppd_high,91.20,completed,10
chat_20251007_010021_batch_77,ppd_high,97.63,completed,10
chat_20251007_010158_batch_78,ppd_possible,100.02,completed,10
chat_20251007_010338_batch_79,ppd_urgent,103.54,completed,10
chat_20251007_010522_batch_80,ppd_possible,65.92,completed,10
chat_20251007_010628_batch_81,ppd_possible,67.17,completed,10
chat_20251007_010735_batch_82,ppd_low,72.40,completed,10
chat_20251007_010847_batch_83,ppd_urgent,71.92,completed,10
chat_20251007_010959_batch_84,ppd_probable,56.89,completed,10
chat_20251007_011056_batch_85,ppd_probable,82.45,completed,10
chat_20251007_011219_batch_86,ppd_possible,94.20,completed,10
chat_20251007_011353_batch_87,ppd_high,103.69,completed,10
chat_20251007_011537_batch_88,ppd_possible,87.33,completed,10
chat_20251007_011704_batch_89,ppd_low,72.47,completed,10
chat_20251007_011816_batch_90,ppd_high,58.82,completed,10
chat_20251007_011915_batch_91,ppd_urgent,54.28,completed,10
chat_20251007_012010_batch_92,ppd_probable,75.35,completed,10
chat_20251007_012125_batch_93,ppd_probable,52.41,completed,10
chat_20251007_012217_batch_94,ppd_low,87.35,completed,10
chat_20251007_012345_batch_95,ppd_high,58.33,completed,10
chat_20251007_012443_batch_96,ppd_probable,84.14,completed,10
chat_20251007_012607_batch_97,ppd_possible,65.38,completed,10
chat_20251007_012713_batch_98,ppd_probable,69.99,completed,10
chat_20251007_012823_batch_99,ppd_probable,69.57,completed,10
chat_20251007_012932_batch_100,ppd_possible,61.66,completed,10
chat_20251007_013034_batch_101,ppd_possible,92.19,completed,10
chat_20251007_013206_batch_102,ppd_possible,59.09,completed,10
chat_20251007_013305_batch_103,ppd_possible,73.53,completed,10
chat_20251007_013419_batch_104,ppd_possible,51.44,completed,10
chat_20251007_013510_batch_105,ppd_possible,52.62,completed,10
chat_20251007_013603_batch_106,ppd_low,54.41,completed,10
chat_20251007_013657_batch_107,ppd_low,50.35,completed,10
chat_20251007_013748_batch_108,ppd_low,47.72,completed,10
chat_20251007_013835_batch_109,ppd_urgent,50.19,completed,10
chat_20251007_013925_batch_110,ppd_low,47.47,completed,10
chat_20251007_014013_batch_111,ppd_possible,48.43,completed,10
chat_20251007_014101_batch_112,ppd_possible,50.10,completed,10
chat_20251007_014152_batch_113,ppd_urgent,51.67,completed,10
chat_20251007_014243_batch_114,ppd_urgent,51.12,completed,10
chat_20251007_014334_batch_115,ppd_high,49.22,completed,10
chat_20251007_014424_batch_116,ppd_probable,48.62,completed,10
chat_20251007_014512_batch_117,ppd_urgent,49.38,completed,10
chat_20251007_014602_batch_118,ppd_low,48.34,completed,10
chat_20251007_014650_batch_119,ppd_low,57.24,completed,10
chat_20251007_014747_batch_120,ppd_urgent,59.12,completed,10
chat_20251007_014846_batch_121,ppd_high,58.09,completed,10
chat_20251007_014944_batch_122,ppd_low,56.28,completed,10
chat_20251007_015041_batch_123,ppd_probable,56.69,completed,10
chat_20251007_015137_batch_124,ppd_low,50.40,completed,10
chat_20251007_015228_batch_125,ppd_high,49.60,completed,10
chat_20251007_015317_batch_126,ppd_possible,51.01,completed,10
chat_20251007_015408_batch_127,ppd_possible,50.50,completed,10
chat_20251007_015459_batch_128,ppd_urgent,49.40,completed,10
chat_20251007_015548_batch_129,ppd_low,46.81,completed,10
chat_20251007_015635_batch_130,ppd_low,48.68,completed,10
chat_20251007_015724_batch_131,ppd_probable,47.95,completed,10
chat_20251007_015812_batch_132,ppd_probable,49.14,completed,10
chat_20251007_015901_batch_133,ppd_probable,48.76,completed,10
chat_20251007_015950_batch_134,ppd_urgent,50.03,completed,10
chat_20251007_020040_batch_135,ppd_high,50.68,completed,10
chat_20251007_020131_batch_136,ppd_urgent,51.93,completed,10
chat_20251007_020222_batch_137,ppd_low,48.55,completed,10
chat_20251007_020311_batch_138,ppd_probable,47.90,completed,10
chat_20251007_020359_batch_139,ppd_low,54.72,completed,10
chat_20251007_020454_batch_140,ppd_urgent,50.26,completed,10
chat_20251007_020544_batch_141,ppd_urgent,51.46,completed,10
chat_20251007_020635_batch_142,ppd_high,49.68,completed,10
chat_20251007_020725_batch_143,ppd_possible,49.92,completed,10
chat_20251007_020815_batch_144,ppd_probable,50.51,completed,10
chat_20251007_020906_batch_145,ppd_low,49.66,completed,10
chat_20251007_020955_batch_146,ppd_high,50.00,completed,10
chat_20251007_021045_batch_147,ppd_probable,47.28,completed,10
chat_20251007_021133_batch_148,ppd_low,48.99,completed,10
chat_20251007_021222_batch_149,ppd_urgent,48.26,completed,10
chat_20251007_021310_batch_150,ppd_high,50.11,completed,10
chat_20251007_021400_batch_151,ppd_possible,49.07,completed,10
chat_20251007_021449_batch_152,ppd_urgent,47.71,completed,10
chat_20251007_021537_batch_153,ppd_urgent,51.64,completed,10
chat_20251007_021628_batch_154,ppd_low,49.90,completed,10
chat_20251007_021718_batch_155,ppd_possible,49.69,completed,10
chat_20251007_021808_batch_156,ppd_urgent,51.47,completed,10
chat_20251007_021859_batch_157,ppd_urgent,51.69,completed,10
chat_20251007_021951_batch_158,ppd_possible,51.47,completed,10
chat_20251007_022043_batch_159,ppd_urgent,50.73,completed,10
chat_20251007_022133_batch_160,ppd_urgent,50.49,completed,10
chat_20251007_022224_batch_161,ppd_urgent,49.09,completed,10
chat_20251007_022313_batch_162,ppd_high,50.09,completed,10
chat_20251007_022403_batch_163,ppd_possible,52.04,completed,10
chat_20251007_022455_batch_164,ppd_urgent,50.74,completed,10
chat_20251007_022546_batch_165,ppd_probable,49.22,completed,10
chat_20251007_022635_batch_166,ppd_high,50.16,completed,10
chat_20251007_022725_batch_167,ppd_high,49.40,completed,10
chat_20251007_022815_batch_168,ppd_possible,50.93,completed,10
chat_20251007_022906_batch_169,ppd_possible,50.65,completed,10
chat_20251007_022956_batch_170,ppd_high,54.27,completed,10
chat_20251007_023051_batch_171,ppd_possible,60.17,completed,10
chat_20251007_023151_batch_172,ppd_urgent,52.31,completed,10
chat_20251007_023243_batch_173,ppd_low,48.57,completed,10
chat_20251007_023332_batch_174,ppd_urgent,50.97,completed,10
chat_20251007_023423_batch_175,ppd_probable,47.68,completed,10
chat_20251007_023510_batch_176,ppd_high,53.23,completed,10
chat_20251007_023604_batch_177,ppd_probable,48.61,completed,10
chat_20251007_023652_batch_178,ppd_high,51.11,completed,10
chat_20251007_023743_batch_179,ppd_possible,49.37,completed,10
chat_20251007_023833_batch_180,ppd_high,49.28,completed,10
chat_20251007_023922_batch_181,ppd_high,53.64,completed,10
chat_20251007_024016_batch_182,ppd_low,48.57,completed,10
chat_20251007_024104_batch_183,ppd_high,52.02,completed,10
chat_20251007_024156_batch_184,ppd_low,50.29,completed,10
chat_20251007_024247_batch_185,ppd_probable,49.52,completed,10
chat_20251007_024336_batch_186,ppd_urgent,51.26,completed,10
chat_20251007_024427_batch_187,ppd_possible,49.48,completed,10
chat_20251007_024517_batch_188,ppd_possible,51.91,completed,10
chat_20251007_024609_batch_189,ppd_urgent,50.40,completed,10
chat_20251007_024659_batch_190,ppd_low,49.11,completed,10
chat_20251007_024748_batch_191,ppd_low,49.17,completed,10
chat_20251007_024838_batch_192,ppd_possible,52.02,completed,10
chat_20251007_024930_batch_193,ppd_high,49.80,completed,10
chat_20251007_025019_batch_194,ppd_probable,50.04,completed,10
chat_20251007_025109_batch_195,ppd_probable,51.34,completed,10
chat_20251007_025201_batch_196,ppd_urgent,48.45,completed,10
chat_20251007_025249_batch_197,ppd_low,50.41,completed,10
chat_20251007_025340_batch_198,ppd_probable,52.01,completed,10
chat_20251007_025432_batch_199,ppd_low,48.74,completed,10
chat_20251007_025520_batch_200,ppd_low,47.40,completed,10
chat_20251007_025608_batch_201,ppd_possible,49.53,completed,10
chat_20251007_025657_batch_202,ppd_low,49.12,completed,10
chat_20251007_025747_batch_203,ppd_low,46.60,completed,10
chat_20251007_025833_batch_204,ppd_low,48.69,completed,10
chat_20251007_025922_batch_205,ppd_urgent,69.43,completed,10
chat_20251007_030031_batch_206,ppd_low,50.75,completed,10
chat_20251007_030122_batch_207,ppd_urgent,52.11,completed,10
chat_20251007_030214_batch_208,ppd_low,49.09,completed,10
chat_20251007_030303_batch_209,ppd_probable,47.94,completed,10
chat_20251007_030351_batch_210,ppd_probable,49.91,completed,10
chat_20251007_030441_batch_211,ppd_possible,49.30,completed,10
chat_20251007_030530_batch_212,ppd_low,48.06,completed,10
chat_20251007_030619_batch_213,ppd_low,49.92,completed,10
chat_20251007_030708_batch_214,ppd_low,45.31,completed,10
chat_20251007_030754_batch_215,ppd_probable,50.55,completed,10
chat_20251007_030844_batch_216,ppd_probable,51.48,completed,10
chat_20251007_030936_batch_217,ppd_low,48.93,completed,10
chat_20251007_031025_batch_218,ppd_possible,51.66,completed,10
chat_20251007_031116_batch_219,ppd_high,51.19,completed,10
chat_20251007_031208_batch_220,ppd_high,51.47,completed,10
chat_20251007_031259_batch_221,ppd_possible,50.10,completed,10
chat_20251007_031349_batch_222,ppd_possible,92.50,completed,10
chat_20251007_031522_batch_223,ppd_high,52.32,completed,10
chat_20251007_031614_batch_224,ppd_low,50.04,completed,10
chat_20251007_031704_batch_225,ppd_probable,50.40,completed,10
chat_20251007_031755_batch_226,ppd_possible,48.33,completed,10
chat_20251007_031843_batch_227,ppd_urgent,53.71,completed,10
chat_20251007_031937_batch_228,ppd_low,48.16,completed,10
chat_20251007_032025_batch_229,ppd_possible,50.28,completed,10
chat_20251007_032115_batch_230,ppd_probable,49.71,completed,10
chat_20251007_032205_batch_231,ppd_possible,51.11,completed,10
chat_20251007_032256_batch_232,ppd_probable,51.03,completed,10
chat_20251007_032347_batch_233,ppd_high,48.69,completed,10
chat_20251007_032436_batch_234,ppd_urgent,48.67,completed,10
chat_20251007_032524_batch_235,ppd_high,49.04,completed,10
chat_20251007_032613_batch_236,ppd_urgent,51.20,completed,10
chat_20251007_032705_batch_237,ppd_high,48.57,completed,10
chat_20251007_032753_batch_238,ppd_low,48.59,completed,10
chat_20251007_032842_batch_239,ppd_high,47.67,completed,10
chat_20251007_032929_batch_240,ppd_low,49.42,completed,10
chat_20251007_033019_batch_241,ppd_low,48.38,completed,10
chat_20251007_033107_batch_242,ppd_low,48.55,completed,10
chat_20251007_033156_batch_243,ppd_low,52.18,completed,10
chat_20251007_033248_batch_244,ppd_possible,55.31,completed,10
chat_20251007_033343_batch_245,ppd_urgent,50.38,completed,10
chat_20251007_033434_batch_246,ppd_possible,51.72,completed,10
chat_20251007_033526_batch_247,ppd_probable,49.80,completed,10
chat_20251007_033615_batch_248,ppd_high,50.52,completed,10
chat_20251007_033706_batch_249,ppd_low,49.65,completed,10
chat_20251007_033756_batch_250,ppd_high,49.87,completed,10
chat_20251007_033845_batch_251,ppd_low,48.62,completed,10
chat_20251007_033934_batch_252,ppd_urgent,49.65,completed,10
chat_20251007_034024_batch_253,ppd_low,49.07,completed,10
chat_20251007_034113_batch_254,ppd_high,51.41,completed,10
chat_20251007_034204_batch_255,ppd_high,51.00,completed,10
chat_20251007_034255_batch_256,ppd_possible,52.89,completed,10
chat_20251007_034348_batch_257,ppd_urgent,49.42,completed,10
chat_20251007_034438_batch_258,ppd_low,48.95,completed,10
chat_20251007_034527_batch_259,ppd_probable,48.27,completed,10
chat_20251007_034615_batch_260,ppd_probable,50.56,completed,10
chat_20251007_034705_batch_261,ppd_probable,47.91,completed,10
chat_20251007_034753_batch_262,ppd_probable,49.10,completed,10
chat_20251007_034842_batch_263,ppd_low,52.79,completed,10
chat_20251007_034935_batch_264,ppd_low,52.81,completed,10
chat_20251007_035028_batch_265,ppd_urgent,50.36,completed,10
chat_20251007_035118_batch_266,ppd_possible,48.71,completed,10
chat_20251007_035207_batch_267,ppd_urgent,48.84,completed,10
chat_20251007_035256_batch_268,ppd_possible,47.86,completed,10
chat_20251007_035344_batch_269,ppd_urgent,50.03,completed,10
chat_20251007_035434_batch_270,ppd_high,46.23,completed,10
chat_20251007_035520_batch_271,ppd_high,48.67,completed,10
chat_20251007_035609_batch_272,ppd_high,93.38,completed,10
chat_20251007_035742_batch_273,ppd_low,49.65,completed,10
chat_20251007_035832_batch_274,ppd_probable,48.46,completed,10
chat_20251007_035920_batch_275,ppd_possible,50.59,completed,10
chat_20251007_040011_batch_276,ppd_high,50.98,completed,10
chat_20251007_040102_batch_277,ppd_high,53.10,completed,10
chat_20251007_040155_batch_278,ppd_low,47.66,completed,10
chat_20251007_040243_batch_279,ppd_low,48.20,completed,10
chat_20251007_040331_batch_280,ppd_high,51.03,completed,10
chat_20251007_040422_batch_281,ppd_low,48.18,completed,10
chat_20251007_040510_batch_282,ppd_low,50.57,completed,10
chat_20251007_040601_batch_283,ppd_high,50.00,completed,10
chat_20251007_040651_batch_284,ppd_high,48.69,completed,10
chat_20251007_040740_batch_285,ppd_possible,48.25,completed,10
chat_20251007_040828_batch_286,ppd_probable,47.10,completed,10
chat_20251007_040915_batch_287,ppd_high,50.08,completed,10
chat_20251007_041005_batch_288,ppd_low,49.77,completed,10
chat_20251007_041055_batch_289,ppd_urgent,52.36,completed,10
chat_20251007_041147_batch_290,ppd_urgent,49.94,completed,10
chat_20251007_041237_batch_291,ppd_low,52.76,completed,10
chat_20251007_041330_batch_292,ppd_possible,51.27,completed,10
chat_20251007_041421_batch_293,ppd_low,48.16,completed,10
chat_20251007_041509_batch_294,ppd_low,49.87,completed,10
chat_20251007_041559_batch_295,ppd_high,55.51,completed,10
chat_20251007_041655_batch_296,ppd_possible,48.68,completed,10
chat_20251007_041744_batch_297,ppd_high,53.38,completed,10
chat_20251007_041837_batch_298,ppd_high,57.21,completed,10
chat_20251007_041934_batch_299,ppd_probable,55.29,completed,10
chat_20251007_042029_batch_300,ppd_high,58.02,completed,10
chat_20251007_042127_batch_301,ppd_high,54.80,completed,10
chat_20251007_042222_batch_302,ppd_high,60.91,completed,10
chat_20251007_042323_batch_303,ppd_probable,50.06,completed,10
chat_20251007_042413_batch_304,ppd_possible,49.70,completed,10
chat_20251007_042503_batch_305,ppd_probable,49.81,completed,10
chat_20251007_042553_batch_306,ppd_probable,50.92,completed,10
chat_20251007_042644_batch_307,ppd_urgent,50.45,completed,10
chat_20251007_042734_batch_308,ppd_possible,50.14,completed,10
chat_20251007_042824_batch_309,ppd_high,49.59,completed,10
chat_20251007_042914_batch_310,ppd_urgent,50.51,completed,10
chat_20251007_043005_batch_311,ppd_high,49.76,completed,10
chat_20251007_043054_batch_312,ppd_urgent,53.79,completed,10
chat_20251007_043148_batch_313,ppd_urgent,53.74,completed,10
chat_20251007_043242_batch_314,ppd_high,51.69,completed,10
chat_20251007_043334_batch_315,ppd_urgent,51.29,completed,10
chat_20251007_043425_batch_316,ppd_low,49.25,completed,10
chat_20251007_043514_batch_317,ppd_high,52.05,completed,10
chat_20251007_043606_batch_318,ppd_urgent,50.01,completed,10
chat_20251007_043656_batch_319,ppd_urgent,49.66,completed,10
chat_20251007_043746_batch_320,ppd_possible,49.94,completed,10
chat_20251007_043836_batch_321,ppd_possible,49.67,completed,10
chat_20251007_043926_batch_322,ppd_urgent,53.58,completed,10
chat_20251007_044019_batch_323,ppd_urgent,49.59,completed,10
chat_20251007_044109_batch_324,ppd_high,50.70,completed,10
chat_20251007_044200_batch_325,ppd_high,53.02,completed,10
chat_20251007_044253_batch_326,ppd_possible,49.56,completed,10
chat_20251007_044342_batch_327,ppd_possible,52.18,completed,10
chat_20251007_044434_batch_328,ppd_possible,50.59,completed,10
chat_20251007_044525_batch_329,ppd_high,51.22,completed,10
chat_20251007_044616_batch_330,ppd_urgent,50.68,completed,10
chat_20251007_044707_batch_331,ppd_possible,51.66,completed,10
chat_20251007_044759_batch_332,ppd_low,50.22,completed,10
chat_20251007_044849_batch_333,ppd_high,51.40,completed,10
chat_20251007_044940_batch_334,ppd_urgent,50.39,completed,10
chat_20251007_045031_batch_335,ppd_probable,49.64,completed,10
chat_20251007_045120_batch_336,ppd_low,51.57,completed,10
chat_20251007_045212_batch_337,ppd_low,47.67,completed,10
chat_20251007_045300_batch_338,ppd_probable,50.49,completed,10
chat_20251007_045350_batch_339,ppd_possible,50.02,completed,10
chat_20251007_045440_batch_340,ppd_possible,49.19,completed,10
chat_20251007_045529_batch_341,ppd_possible,47.51,completed,10
chat_20251007_045617_batch_342,ppd_high,48.72,completed,10
chat_20251007_045706_batch_343,ppd_urgent,53.34,completed,10
chat_20251007_045759_batch_344,ppd_low,48.57,completed,10
chat_20251007_045848_batch_345,ppd_possible,48.14,completed,10
chat_20251007_045936_batch_346,ppd_probable,50.39,completed,10
chat_20251007_050026_batch_347,ppd_urgent,47.16,completed,10
chat_20251007_050113_batch_348,ppd_urgent,47.27,completed,10
chat_20251007_050201_batch_349,ppd_high,50.67,completed,10
chat_20251007_050251_batch_350,ppd_possible,49.54,completed,10
chat_20251007_050341_batch_351,ppd_probable,48.89,completed,10
chat_20251007_050430_batch_352,ppd_possible,50.82,completed,10
chat_20251007_050521_batch_353,ppd_low,52.83,completed,10
chat_20251007_050613_batch_354,ppd_possible,51.42,completed,10
chat_20251007_050705_batch_355,ppd_possible,51.48,completed,10
chat_20251007_050756_batch_356,ppd_probable,47.92,completed,10
chat_20251007_050844_batch_357,ppd_urgent,48.91,completed,10
chat_20251007_050933_batch_358,ppd_possible,53.28,completed,10
chat_20251007_051026_batch_359,ppd_high,51.01,completed,10
chat_20251007_051118_batch_360,ppd_high,51.80,completed,10
chat_20251007_051209_batch_361,ppd_high,51.15,completed,10
chat_20251007_051301_batch_362,ppd_urgent,53.50,completed,10
chat_20251007_051354_batch_363,ppd_high,50.05,completed,10
chat_20251007_051444_batch_364,ppd_probable,50.41,completed,10
chat_20251007_051535_batch_365,ppd_high,50.33,completed,10
chat_20251007_051625_batch_366,ppd_urgent,50.62,completed,10
chat_20251007_051716_batch_367,ppd_low,49.12,completed,10
chat_20251007_051805_batch_368,ppd_low,48.94,completed,10
chat_20251007_051854_batch_369,ppd_low,47.74,completed,10
chat_20251007_051941_batch_370,ppd_high,52.18,completed,10
chat_20251007_052034_batch_371,ppd_low,49.38,completed,10
chat_20251007_052123_batch_372,ppd_possible,48.34,completed,10
chat_20251007_052211_batch_373,ppd_possible,48.66,completed,10
chat_20251007_052300_batch_374,ppd_urgent,50.57,completed,10
chat_20251007_052351_batch_375,ppd_possible,49.67,completed,10
chat_20251007_052440_batch_376,ppd_possible,47.66,completed,10
chat_20251007_052528_batch_377,ppd_urgent,49.31,completed,10
chat_20251007_052617_batch_378,ppd_urgent,51.96,completed,10
chat_20251007_052709_batch_379,ppd_possible,48.50,completed,10
chat_20251007_052758_batch_380,ppd_urgent,50.77,completed,10
chat_20251007_052849_batch_381,ppd_possible,54.38,completed,10
chat_20251007_052943_batch_382,ppd_urgent,52.43,completed,10
chat_20251007_053035_batch_383,ppd_low,50.64,completed,10
chat_20251007_053126_batch_384,ppd_probable,48.84,completed,10
chat_20251007_053215_batch_385,ppd_high,48.91,completed,10
chat_20251007_053304_batch_386,ppd_low,48.05,completed,10
chat_20251007_053352_batch_387,ppd_possible,51.82,completed,10
chat_20251007_053444_batch_388,ppd_probable,49.36,completed,10
chat_20251007_053533_batch_389,ppd_possible,73.29,completed,10
chat_20251007_053646_batch_390,ppd_urgent,51.98,completed,10
chat_20251007_053738_batch_391,ppd_high,50.39,completed,10
chat_20251007_053829_batch_392,ppd_urgent,51.16,completed,10
chat_20251007_053920_batch_393,ppd_probable,49.85,completed,10
chat_20251007_054010_batch_394,ppd_probable,49.56,completed,10
chat_20251007_054100_batch_395,ppd_possible,50.04,completed,10
chat_20251007_054150_batch_396,ppd_low,51.32,completed,10
chat_20251007_054241_batch_397,ppd_high,50.29,completed,10
chat_20251007_054331_batch_398,ppd_low,48.10,completed,10
chat_20251007_054419_batch_399,ppd_probable,51.14,completed,10
chat_20251007_054511_batch_400,ppd_low,47.77,completed,10
chat_20251007_054558_batch_401,ppd_probable,61.12,completed,10
chat_20251007_054659_batch_402,ppd_possible,48.24,completed,10
chat_20251007_054748_batch_403,ppd_urgent,49.72,completed,10
chat_20251007_054837_batch_404,ppd_urgent,49.03,completed,10
chat_20251007_054926_batch_405,ppd_high,51.02,completed,10
chat_20251007_055018_batch_406,ppd_possible,49.67,completed,10
chat_20251007_055107_batch_407,ppd_urgent,50.20,completed,10
chat_20251007_055157_batch_408,ppd_possible,50.33,completed,10
chat_20251007_055248_batch_409,ppd_probable,49.85,completed,10
chat_20251007_055338_batch_410,ppd_possible,48.26,completed,10
chat_20251007_055426_batch_411,ppd_urgent,51.04,completed,10
chat_20251007_055517_batch_412,ppd_high,51.82,completed,10
chat_20251007_055609_batch_413,ppd_probable,51.21,completed,10
chat_20251007_055700_batch_414,ppd_urgent,51.39,completed,10
chat_20251007_055751_batch_415,ppd_low,48.67,completed,10
chat_20251007_055840_batch_416,ppd_possible,47.80,completed,10
chat_20251007_055928_batch_417,ppd_high,50.58,completed,10
chat_20251007_060019_batch_418,ppd_possible,52.13,completed,10
chat_20251007_060111_batch_419,ppd_low,49.76,completed,10
chat_20251007_060201_batch_420,ppd_probable,50.70,completed,10
chat_20251007_060251_batch_421,ppd_urgent,52.72,completed,10
chat_20251007_060344_batch_422,ppd_low,47.64,completed,10
chat_20251007_060432_batch_423,ppd_possible,48.02,completed,10
chat_20251007_060520_batch_424,ppd_possible,50.61,completed,10
chat_20251007_060610_batch_425,ppd_urgent,49.36,completed,10
chat_20251007_060700_batch_426,ppd_urgent,49.08,completed,10
chat_20251007_060749_batch_427,ppd_high,48.09,completed,10
chat_20251007_060837_batch_428,ppd_urgent,50.37,completed,10
chat_20251007_060927_batch_429,ppd_probable,50.47,completed,10
chat_20251007_061018_batch_430,ppd_probable,48.33,completed,10
chat_20251007_061106_batch_431,ppd_low,50.64,completed,10
chat_20251007_061157_batch_432,ppd_possible,49.14,completed,10
chat_20251007_061246_batch_433,ppd_probable,48.87,completed,10
chat_20251007_061335_batch_434,ppd_probable,48.90,completed,10
chat_20251007_061424_batch_435,ppd_probable,49.06,completed,10
chat_20251007_061513_batch_436,ppd_urgent,47.74,completed,10
chat_20251007_061601_batch_437,ppd_probable,51.73,completed,10
chat_20251007_061652_batch_438,ppd_low,49.75,completed,10
chat_20251007_061742_batch_439,ppd_high,49.45,completed,10
chat_20251007_061832_batch_440,ppd_possible,49.75,completed,10
chat_20251007_061921_batch_441,ppd_probable,49.40,completed,10
chat_20251007_062011_batch_442,ppd_probable,49.39,completed,10
chat_20251007_062100_batch_443,ppd_urgent,52.00,completed,10
chat_20251007_062152_batch_444,ppd_urgent,50.77,completed,10
chat_20251007_062243_batch_445,ppd_possible,48.16,completed,10
chat_20251007_062331_batch_446,ppd_probable,49.42,completed,10
chat_20251007_062421_batch_447,ppd_probable,53.96,completed,10
chat_20251007_062515_batch_448,ppd_probable,52.20,completed,10
chat_20251007_062607_batch_449,ppd_possible,49.31,completed,10
chat_20251007_062656_batch_450,ppd_urgent,51.26,completed,10
chat_20251007_062748_batch_451,ppd_low,85.05,completed,10
chat_20251007_062913_batch_452,ppd_probable,49.06,completed,10
